sitecode,Class,Region_detail,Region,Note,lat,long,Region_detail2,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id
PRSE9589_V,P,CB,CB,NA,18.3873877,-66.0260276,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9590_V,P,CB,CB,NA,18.384798,-65.978296,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9597_B,E,CB,CB,NA,18.03877,-66.169562,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
RINE4437_B,P,NE,East,NA,41.82929151,-71.61040661,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
RINE9474_B,P,NE,East,NA,41.781845,-71.654816,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
RINE9475_B,I,NE,East,NA,41.839264,-71.560802,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
SCSE7520_V,P,SE,East,NA,33.27170667,-81.64338167,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE7996_V,P,SE,East,NA,33.13330167,-79.80251,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE7998_V,I,SE,East,NA,33.131035,-79.78369,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE8000_V,I,SE,East,NA,33.144035,-79.79021167,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE8328_V,E,SE,East,NA,34.74994167,-81.45962667,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8333_V,E,SE,East,NA,34.40191833,-81.56271333,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8336_B,I,SE,East,NA,34.07197667,-82.30569167,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8343_B,I,SE,East,NA,34.08630167,-82.35845167,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8347_B,P,SE,East,NA,34.62328167,-80.26742833,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE8353_B,P,SE,East,NA,33.938278,-82.474596,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8359_B,P,SE,East,NA,34.65077333,-80.23410667,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE8361_B,P,SE,East,NA,34.58677167,-80.12574167,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE8363_B,E,SE,East,NA,34.722925,-81.42233833,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8371_B,U,SE,East,NA,34.435575,-81.67994333,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8377_B,P,SE,East,NA,34.645925,-80.26014833,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE8745_B,I,SE,East,NA,34.551325,-81.40123,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE8746_B,I,SE,East,NA,34.531755,-81.40721333,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE9131_B,U,SE,East,NA,34.619955,-81.737695,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE9134_B,E,SE,East,NA,34.59938167,-81.77789167,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE9174_V,E,SE,East,NA,33.26303667,-81.60865667,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE9178_V,E,SE,East,NA,33.26311,-81.60671833,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
SCSE9420_V,E,SE,East,NA,34.612485,-82.85898333,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE9424_V,E,SE,East,NA,34.617363,-82.800366,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SCSE9441_B,P,SE,East,NA,34.097075,-82.351195,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
SDNB148,P,GP_N,GP,NA,45.92285,-102.80871,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB149,I,GP_N,GP,NA,45.90936,-102.81147,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB150,E,GP_N,GP,NA,45.90811,-102.81065,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB16,I,GP_N,GP,NA,45.80221,-102.36237,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB27,P,GP_N,GP,NA,45.74487,-102.16274,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB36,I,GP_N,GP,NA,45.64696,-102.64862,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB37,E,GP_N,GP,NA,45.63285,-102.64796,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB38,I,GP_N,GP,NA,45.80606,-102.36402,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB39,E,GP_N,GP,NA,45.74511,-102.16222,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB40,E,GP_N,GP,NA,45.70295,-102.15561,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNB43,P,GP_N,GP,NA,45.64849,-102.64532,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNV1413,P,GP_N,GP,NA,44.41208,-103.4855,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,WMT,4
SDNV1439,P,GP_N,GP,NA,44.07511,-103.26643,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,WMT,4
SDNV1446,P,GP_N,GP,NA,44.07722,-103.2039,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNV1470,I,GP_N,GP,NA,43.94404,-101.77274,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNV1472,P,GP_N,GP,NA,43.07797,-101.63174,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNV1503,I,GP_N,GP,NA,43.32767,-98.97046,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDNV2956,I,GP_N,GP,NA,44.37594,-103.46631,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,WMT,4
SDUB1,I,GP_U,GP,NA,44.32738,-96.78491,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
SDUB120,U,GP_U,GP,NA,45.74494,-97.22215,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
SDUB121,I,GP_U,GP,NA,45.74265,-97.2398,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
SDUB2,E,GP_U,GP,NA,42.86362,-97.65733,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDUB24,I,GP_U,GP,NA,45.74003,-97.23183,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
SDUB25,I,GP_U,GP,NA,42.86951,-96.95768,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
SDUB28,U,GP_U,GP,NA,42.8699,-97.64745,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
SDUV1557,P,GP_U,GP,NA,43.53288,-96.78866,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
SDUV1570,P,GP_U,GP,NA,45.29184,-96.48761,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
SDWM9163,I,WM,West,Q&D inspection of logger data,44.2033208,-104.004538,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
TNNE2131_V,I,NE,East,NA,36.046458,-84.9332864,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE2132_B,P,NE,East,NA,36.07467952,-84.89730094,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE7972_B,I,NE,East,NA,35.97853777,-84.83535934,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE8762_B,E,NE,East,NA,35.12928112,-85.41884569,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE8765_B,I,NE,East,NA,35.11976019,-85.43387603,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9094_B,I,NE,East,NA,36.0560127,-87.36881258,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9097_B,I,NE,East,NA,35.97427361,-87.13832569,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9109_B,E,NE,East,NA,35.99100542,-84.84529009,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9463_B,I,NE,East,NA,35.74435,-83.49694584,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9464_B,E,NE,East,NA,35.74438937,-83.49604141,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9487_B,E,NE,East,NA,36.41998955,-84.29397628,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9489_B,P,NE,East,NA,36.49049897,-83.89173984,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9490_V,P,NE,East,NA,36.49153333,-83.90777833,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9512_B,I,NE,East,NA,36.48766663,-83.89679469,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TNNE9513_B,I,NE,East,NA,36.04360305,-84.92870854,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
TXAW9189,E,AW,West,Q&D inspection of logger data,31.83228,-106.47507,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9194,E,AW,West,Q&D inspection of logger data,31.90664987,-106.5262907,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9197,I,AW,West,L2 was half-buried in sediment,30.70644402,-104.103233,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9198,I,AW,West,Borderline IE,30.69609486,-104.1248146,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9199,I,AW,West,Q&D inspection of logger data,30.60251763,-103.9138832,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9251,I,AW,West,Q&D inspection of logger data,31.43771136,-103.4677531,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
TXAW9253,E,AW,West,Q&D inspection of logger data,29.43645475,-103.4749682,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9254,E,AW,West,Q&D inspection of logger data,29.4546151,-103.4818983,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9255,E,AW,West,Q&D inspection of logger data,29.43748722,-103.4105371,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9256,E,AW,West,Q&D inspection of logger data,29.44381338,-103.4114127,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9273,I,AW,West,Q&D inspection of logger data,30.65974468,-103.7975479,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXAW9276,E,AW,West,Q&D inspection of logger data,30.59914466,-103.9257747,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
TXCB127,E,GP_C,GP,NA,34.44123,-101.09508,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCB128,E,GP_C,GP,NA,34.4417,-101.07251,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCB129,I,GP_C,GP,NA,34.44252,-101.07488,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCB130,E,GP_C,GP,NA,34.44458,-101.06717,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCB54,E,GP_C,GP,NA,35.926946,-100.228714,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCB55,I,GP_C,GP,NA,35.91862,-100.32091,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCV122,E,GP_C,GP,NA,34.17902,-101.70016,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCV123,I,GP_C,GP,NA,35.72207,-101.66578,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXCV164,P,GP_C,GP,NA,35.9187,-100.32087,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
TXSB10,I,GP_S,GP,NA,30.325046,-97.597437,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB109,E,GP_S,GP,NA,29.56396,-98.52223,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB11,U,GP_S,GP,NA,30.362003,-97.793461,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB111,P,GP_S,GP,NA,29.40731,-98.49457,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB113,P,GP_S,GP,NA,29.39231,-98.50127,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB119,E,GP_S,GP,NA,29.974478,-100.956009,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB12,U,GP_S,GP,NA,30.373339,-97.784622,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB13,E,GP_S,GP,NA,30.360245,-97.779932,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB130,E,GP_S,GP,NA,29.941198,-100.947728,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB131,E,GP_S,GP,NA,29.93933,-100.966487,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB14,P,GP_S,GP,NA,30.266576,-97.750231,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB15,I,GP_S,GP,NA,30.256418,-97.758316,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB16,I,GP_S,GP,NA,29.691559,-98.150448,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB17,P,GP_S,GP,NA,29.71014,-98.13184,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB19,U,GP_S,GP,NA,29.597479,-99.729,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB20,U,GP_S,GP,NA,34.156084,-100.370684,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB21,I,GP_S,GP,NA,34.123117,-100.418146,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB26,U,GP_S,GP,NA,31.465049,-100.45495,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB27,I,GP_S,GP,NA,31.54369,-100.55617,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB29,U,GP_S,GP,NA,29.784442,-98.714526,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB30,U,GP_S,GP,NA,29.551303,-98.230601,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB33,E,GP_S,GP,NA,29.51257,-98.42701,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB34,U,GP_S,GP,NA,29.45491,-98.47772,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB35,E,GP_S,GP,NA,29.54935,-98.76187,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB36,E,GP_S,GP,NA,29.44424,-98.63383,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB38,E,GP_S,GP,NA,29.894673,-97.955438,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB39,I,GP_S,GP,NA,29.900609,-97.944174,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB40,P,GP_S,GP,NA,29.887608,-97.9344,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB5,I,GP_S,GP,NA,32.47621,-99.750807,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB57,E,GP_S,GP,NA,34.123117,-100.418146,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB59,I,GP_S,GP,NA,29.815711,-99.570466,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB6,U,GP_S,GP,NA,32.453833,-99.720933,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB60,P,GP_S,GP,NA,29.817416,-99.577416,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB61,U,GP_S,GP,NA,29.630938,-99.74613866,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB62,E,GP_S,GP,NA,29.617375,-98.629606,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB7,U,GP_S,GP,NA,30.245766,-97.769934,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB8,P,GP_S,GP,NA,30.297499,-97.568333,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSB9,E,GP_S,GP,NA,30.296345,-97.572797,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSE5103_V,I,SE,East,NA,28.89273264,-96.82072872,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE5120_V,P,SE,East,NA,29.06611006,-96.67477142,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE5123_V,I,SE,East,NA,32.24364958,-96.64034756,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
TXSE5134_V,P,SE,East,NA,29.1601022,-96.54613355,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE5247_V,P,SE,East,NA,30.19227462,-95.48451084,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE8959_B,U,SE,East,NA,33.45499054,-96.01295507,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
TXSE9431_B,E,SE,East,NA,31.18266481,-94.9216725,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9433_B,U,SE,East,NA,33.44563209,-96.01347938,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
TXSE9437_B,I,SE,East,NA,30.52751759,-95.11269488,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9466_V,E,SE,East,NA,31.47550847,-96.87863489,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
TXSE9467_V,E,SE,East,NA,31.45666616,-96.87897342,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
TXSE9496_BO,E,SE,East,NA,31.30910171,-95.25339898,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9497_B,I,SE,East,NA,31.173507,-94.89288402,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9498_B,I,SE,East,NA,31.18783634,-94.88155435,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9499_B,U,SE,East,NA,31.33459357,-95.05913555,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9500_BO,E,SE,East,NA,31.17489711,-94.87136989,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9501_B,P,SE,East,NA,30.52732806,-95.67735892,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9502_B,I,SE,East,NA,30.52166021,-95.72373741,SE,Southeast,2,Southeast,2,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSE9503_B,I,SE,East,NA,33.27662014,-96.29965261,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
TXSE9504_B,I,SE,East,NA,33.73537102,-95.94347769,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSE9505_B,U,SE,East,NA,33.74744826,-96.01670233,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSE9511_B,I,SE,East,NA,33.27013571,-96.31323235,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
TXSE9619_V,E,SE,East,NA,33.81155636,-95.88970907,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSE9620_V,I,SE,East,NA,33.81218661,-95.8890862,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSE9621_V,P,SE,East,NA,33.80778552,-95.88897119,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSE9622_V,E,SE,East,NA,33.78508212,-95.86277477,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSE9623_V,I,SE,East,NA,33.78804182,-95.86236198,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSE9624_V,P,SE,East,NA,33.79061,-95.86365,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,CPL,1
TXSV148,P,GP_S,GP,NA,31.27353,-100.63063,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV152,P,GP_S,GP,NA,31.18151,-100.49612,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV154,I,GP_S,GP,NA,31.89017,-100.49206,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV262,P,GP_S,GP,NA,29.96955,-98.89293,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV276,I,GP_S,GP,NA,29.57754,-98.69255,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV2937,I,GP_S,GP,NA,33.33711,-97.17989,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV310,U,GP_S,GP,NA,29.59279,-98.31124,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV3223,P,GP_S,GP,NA,29.90790718,-100.0017612,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV3224,E,GP_S,GP,NA,29.90326,-100.00162,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV3314,I,GP_S,GP,NA,30.23415,-97.74834,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV3315,I,GP_S,GP,NA,30.33249,-97.83909,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV3316,E,GP_S,GP,NA,30.23994,-97.70067,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV3317,P,GP_S,GP,NA,30.40483,-97.78838,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV334,E,GP_S,GP,NA,27.76758,-98.07037,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,CPL,1
TXSV338,P,GP_S,GP,NA,27.77276,-98.03394,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,CPL,1
TXSV353,I,GP_S,GP,NA,27.52393,-97.85825,GP,Southern Great Plains,4,Southern Plains,4,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSV409,I,GP_S,GP,NA,30.69134,-97.65357,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV419,I,GP_S,GP,NA,27.86941,-97.6405,GP,Southern Great Plains,4,Southern Plains,4,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
TXSV438,P,GP_S,GP,NA,32.66346,-97.44464,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV452,P,GP_S,GP,NA,32.80544,-97.24786,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV455,P,GP_S,GP,NA,33.62473,-97.156,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV65420,E,GP_S,GP,NA,29.8606489,-98.48217922,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
TXSV65431,E,GP_S,GP,NA,29.85841329,-98.48555621,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,IPL,3
UTAW1033,P,AW,West,NA,38.4826022,-109.4060901,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
UTAW1358,P,AW,West,Review. Probably P with frozen times,39.10306973,-111.2247797,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
UTAW1360,P,AW,West,Q&D inspection of logger data,38.99107566,-111.2539591,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
UTAW1363,E,AW,West,Q&D inspection of logger data,40.5667612,-109.968152,AW,Arid West,6,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
UTAW1364,P,AW,West,Q&D inspection of logger data,38.48594,-109.410406,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
UTAW1367,E,AW,West,Q&D inspection of logger data,38.37693,-109.45563,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
